Order ID,Order Date,First Name,Last Name,Product & Category,Sub Category,Customer Segment,City,State,Region,Quantity,Unit Price,Sales,Profit,Tax,Total,Payment Mode,Sales Person,Customer Type,Notes
ORD-02348,17-08-2029,Suresh,Rajan,gAlaxy sMartphONe - tECHNOLOgY,PhoNeS,cORPoRAtE,Kolkata, West Bengal,East,9,711.04,"Rs. 13,346",4605,1151.88,12082.4,Cash,"Rs. 7,483",New, duplicate check
ORD-02349,18-08-2029,Lakshmi,  Reddy , lasER COpiER - TEcHnoLogy ,cOPIeRS,hOme oFFIce,Bhubaneswar, Odisha,East,5,4074.98,"Rs. 20,920",295,2750.61,20152,Cash,"Rs. 23,457",Returning,address pending
ORD-02351,20-08-2029,Ramesh,Rajan,stOrAgE bOx - offIce SuPPlIeS,stOraGe,hOMe OFFICE,  Kolkata, West Bengal ,East,1,662.56,"Rs. 15,291",3984,107.33,15682,Debit Card,"Rs. 21,276",Returning,
ORD-02352,21-08-2029,Naveen,Sharma,meETinG TablE - FUrnituRe,tabLEs,hOME oFFICe,Lucknow, Uttar Pradesh,North,7,7617.8,"Rs. 6,625",3698,9598.43,5629,Net Banking,"Rs. 16,045",Returning,address pending
ORD-02353,22-08-2029,Harini,Mohan,  RiNg biNdER - OffICe SuPpLiES ,  BindERs ,  COrPOrate ,Pune, Maharashtra,West,6,1083.52,"Rs. 15,667",2985,1053.18,14238.3,Net Banking,"Rs. 7,977",New, duplicate check
ORD-02354,23-08-2029,Pooja,Kumar,ErGO ChaiR - furNItuRE,CHaiRS,HOME oFfice,  Delhi, Delhi ,North,10,401.54,Rs. 999,2466,686.63,961.1,Net Banking,"Rs. 4,521",New,bulk order
ORD-02355,24-08-2029,  Naveen ,Bose,VIsitOr cHAIR - FUrniTUre,cHairS,cOnsUMeR,Patna, Bihar,East,10,7367.69,"Rs. 19,575",3422,12598.75,18678.25,Cash,"Rs. 8,693",New,
ORD-02356,25-08-2029,harini,Mohan,doCUMeNt caBINEt - OFFICe SuPpLIES,Storage,conSUMer,Kolkata, West Bengal,East,3,3084.42,"Rs. 12,393",4053,1582.31,12037.35,Debit Card,Rs. 733,Returning,
ORD-02358,27-08-2029,Bala,  Nair ,  TaBlE lamp - FURNiTuRe ,furNISHiNGs,cORPOrate,    Ahmedabad, Gujarat  ,West,4,669.56,"Rs. 21,365",3279,409.77,17426,  Credit Card ,"Rs. 11,479",Premium,address pending
ORD-02359,28-08-2029,,,DiGitAl coPIer - TEcHNoLogY,COpiErs,  cOrpoRatE ,Ahmedabad, Gujarat,West,10,5617.12,Rs. 618,2170,8594.19,1000.2,Net Banking,"Rs. 8,262",Premium,
ORD-02360,29-08-2029,  Ajay ,Mohan,INDustrial prinTER - TEChNolOgY,MAcHineS,CORpORAte,Ranchi, Jharkhand,East,3,3869.39,"Rs. 2,775",1370,1985,2571,Debit Card,"Rs. 2,416",Regular,
ORD-02361,30-08-2029,Anitha,Varma,FILE OrgAnIZER - offiCe SuPPLIes,BindeRs,  cOnSumER ,  Bhubaneswar, Odisha ,East,7,1445.38,"Rs. 19,850",2081,1821.18,20319,Debit Card,"Rs. 17,084",Regular,
ORD-02362,31-08-2029,Sneha,Singh,wIrElESS MOUsE - TecHNolOgy,ACceSsorIEs,CORporATe,Delhi, Delhi,North,1,6166.47,"Rs. 12,208",3777,1054.47,12014.6,Debit Card,"Rs. 22,607",New,address pending
ORD-02363,01-09-2029,Pooja,Mohan,LAser COPIeR - techNOLoGY,copIeRs,HOMe OFfICE,  Bhubaneswar, Odisha ,East,10,3958.36,"Rs. 10,258",72,7125.05,10052.1,  Debit Card ,"Rs. 10,830",Premium,
ORD-02364,02-09-2029,Anitha,Kumar,a4 COPY paPer - oFfiCE suPpLies,  pAPeR ,HOmE OfFICE,Bhubaneswar, Odisha,East,4,1704.54,"Rs. 17,281",3676,1227.27,16636.95,  Net Banking ,"Rs. 5,101",New,  follow up required
ORD-02365,03-09-2029,Lakshmi,Krishnan,FLooR maT - fURNITurE,fUrnIshings,CORpoRate,  Chandigarh, Punjab ,North,9,1787.74,"Rs. 18,472",3692,2316.91,16701.8,UPI,"Rs. 6,993",New,
ORD-02366,04-09-2029,Divya,Das,a4 CopY PAper - OffiCE SupPlIes,pAPER,conSUMer,Pune, Maharashtra,West,10,206.45,"Rs. 20,739",390,297.29,18886.1,Credit Card,"Rs. 7,337",New,
ORD-02367,05-09-2029,Sneha,Varma,  skEtcH kIt - OffICE SUppliES ,ART,ConSuMer,  Chandigarh, Punjab ,North,6,74.11,"Rs. 23,815",3487,64.03,19145,Net Banking,"Rs. 15,040",New, duplicate check
ORD-02368,06-09-2029,Rahul,  Reddy ,  WoodEN BoOkCAsE - fuRNiTUre ,bOokcasEs,CORpoRatE, Hyderabad - Telangana ,,South,9,4699.96,"Rs. 11,507",3594,6471.84,9498.6,Credit Card,"Rs. 6,610",Premium,address pending
ORD-02369,07-09-2029,  Meena ,Kumar,wOoDeN bOokCAse - fUrnITurE,bookcases,COnSumeR,  Kolkata, West Bengal ,East,8,5174.58,"Rs. 5,976",2235,7078.83,6112.2,Net Banking,"Rs. 12,932",Premium, discount approval
ORD-02370,08-09-2029,Pooja,Nair,STUdY taBle - FUrNITURE,tABleS,HoME OffICe,Lucknow, Uttar Pradesh,North,9,3833.55,"Rs. 24,930",4599,4657.76,22667,UPI,"Rs. 3,732",New,
ORD-02371,09-09-2029,Nithya,Varma,  FLooR mAt - FuRnItuRE ,fuRNISHINGs,HOME ofFICE,Ahmedabad, Gujarat,West,7,4274.47,"Rs. 20,632",1334,4847.25,18820.8,  Cash ,"Rs. 4,867",Regular,
ORD-02372,10-09-2029,  Rahul ,Devi,Color MaRkER Set - ofFiCe supPliEs,Art,corPOrate,    Ranchi, Jharkhand  ,East,5,3725.6,"Rs. 20,066",2543,3353.04,18113.4,Net Banking,"Rs. 2,589",New, discount approval
ORD-02373,11-09-2029,Sneha,Devi,  execuTIve desK - fUrnitURE ,tables,CONsUmER,  Kochi, Kerala ,South,,4302.5,"Rs. 23,458",4184,5924.54,22366.1,Net Banking,"Rs. 9,852",Returning, duplicate check
ORD-02375,13-09-2029,Priya,Patel,ipHoNE dEvIce - tEcHnOlogY,phOnES,hOMe oFFiCE,Bengaluru, Karnataka,South,10,2181.49,"Rs. 17,981",4107,3141.35,17397.95,  Debit Card ,"Rs. 18,792",Premium,address pending
ORD-02376,14-09-2029,Naveen,Bose,INdUStRiAl prINtER - TEchnoLOgY,MACHIneS,hoMe oFfICE,  Mumbai, Maharashtra ,West,1,3570.7,"Rs. 16,401",3490,610.59,15839.95,Net Banking,"Rs. 18,028",Premium,
ORD-02377,15-09-2029,Arun,Sharma,COlOR marker Set - OfFICE supplies,ART,  coNsuMER ,  Mumbai, Maharashtra ,West,2,4457.53,"Rs. 4,387",2165,1604.71,4410.65,Net Banking,"Rs. 8,398",Regular,
ORD-02379,17-09-2029,  Lakshmi ,  Iyer ,Color MaRker SET - OFfiCe SupPlIeS,aRT,hOme OFFIce,Bhubaneswar, Odisha,East,3,168.18,"Rs. 5,983",161,68.11,5691.7,Net Banking,"Rs. 8,457",Returning,bulk order
ORD-02380,18-09-2029,Arun,Das,RINg BIndeR - OfFicE SUPpLiES,biNDERS,  corpORAte ,  Jaipur, Rajasthan ,West,1,1778.27,"Rs. 18,573",2417,240.07,15823.05,Cash,"Rs. 21,468",Premium,  follow up required
ORD-02381,19-09-2029,  Priya ,,stoRAGe Box - offiCE sUPPliEs,,ConsUMER,Jaipur, Rajasthan,West,3,6714.26,"Rs. 10,780",1820,2719.27,10150,UPI,"Rs. 10,075",Returning,
ORD-02382,20-09-2029,Anitha,Kumar,  visItOr CHaiR - fURNITURE ,chaIRS,CoRpORaTE,Noida, Uttar Pradesh,North,1,5590.2,"Rs. 1,979",4753,804.99,1822.2,UPI,"Rs. 24,965",New,
ORD-02383,21-09-2029,Lakshmi,Patel,eRgo CHAIR - FURnITUre,ChAiRS,hoME offIcE,Ahmedabad, Gujarat,West,6,7592.37,"Rs. 22,097",1783,6149.82,18126.6,  Credit Card ,"Rs. 5,085",Premium,
ORD-02384,22-09-2029,  Divya ,Kumar,mEETINg TabLE - fURnITure,TAblEs,conSuMER,Pune, Maharashtra,West,1,1182.07,"Rs. 12,850",4623,159.58,10505,UPI,"Rs. 16,826",Premium,
ORD-02385,23-09-2029,Vijay,SINGH,  laSeR copiEr - TEcHNOLogy ,CopieRs,CORPorATE,Jaipur, Rajasthan,West,9,3599.37,"Rs. 4,163",2796,5247.88,3649.4,Debit Card,"Rs. 1,955",Premium,
ORD-02386,24-09-2029,Nithya,Nair,A4 CopY PapEr - oFFICe sUPpLiES,pApER,homE ofFIcE,Noida, Uttar Pradesh,North,3,7843.39,"Rs. 18,169",3265,3388.35,16603.1,Debit Card,"Rs. 5,231",Premium,bulk order
ORD-02387,25-09-2029,sneha,Singh,FILe OrGanIZer - OfFiCe SUppLIeS,BinDerS,coRPOraTe,Kolkata, West Bengal,East,10,1213.24,"Rs. 8,541",3658,2183.83,8549.95,UPI,"Rs. 6,013",New,
ORD-02388,26-09-2029,Bala,Rajan,sToRaGe shELf - FuRNiTuRE,bOoKCAseS,COnSuMER,Ahmedabad, Gujarat,West,3,4815.8,"Rs. 9,013",3896,1950.4,7798.05,Net Banking,"Rs. 4,897",Regular,address pending
ORD-02389,27-09-2029,Anitha,Iyer,diSpLay rAck - fURniTurE,BoOkCAsEs,hOME OFFIce,Coimbatore, Tamil Nadu,South,6,6582.86,"Rs. 3,517",3185,5687.59,3112.45,Net Banking,"Rs. 9,606",Returning,address pending
ORD-02390,28-09-2029,Bala,Patel,  FIle oRganIZER - ofFIcE sUppLIEs ,BinDerS,corPORaTe,  Coimbatore, Tamil Nadu ,South,8,7665.01,"Rs. 17,684",167,10485.73,16846.8,UPI,"Rs. 10,034",Regular,
ORD-02392,30-09-2029,Divya,Devi,FLoOR MAt - FURnITURE,fURniSHinGs,cORpOraTE,Ahmedabad, Gujarat,West,6,3245.62,"Rs. 13,892",2230,3154.74,12654.8,Credit Card,"Rs. 23,363",Returning, discount approval
ORD-02393,01-10-2029,Meena,  Devi ,coloR MArKEr SET - oFFIce SUPPLieS,ArT,CoNsuMer,Chennai, Tamil Nadu,South,1,4158.94,"Rs. 13,890",1221,711.18,11369,Debit Card,"Rs. 6,406",New,bulk order
ORD-02394,02-10-2029,Harini,,floOR mat - fUrNiTURE,FuRNiShings,cONsUMeR,Ahmedabad, Gujarat,West,6,7803.65,"Rs. 8,391",4970,7585.15,7365.35,UPI,"Rs. 18,676",New, discount approval
ORD-02396,04-10-2029,Meena,Bose,  woODEn boOkCASe - fURniturE ,BoOKCAsES,CoRpoRaTe,Hyderabad, Telangana,South,2,1895.47,"Rs. 16,187",4105,545.89,12990.6,Net Banking,"Rs. 7,491",Premium,bulk order
 ORD-02397 ,05-10-2029,Arun,  Devi ,  woodEn BoOkcase - fUrniturE ,BookcAses,cONSumer,Bhubaneswar, Odisha,East,4,3712.4,"Rs. 19,771",3064,2138.34,18988.45,Cash,"Rs. 1,963",Regular, duplicate check
ORD-02398,06-10-2029,Lakshmi,Kumar,tABLE laMP - fURNIturE,FurNiShiNgS,hOME OFFicE,Ranchi, Jharkhand,East,7,7837.52,"Rs. 16,861",2051,8393.98,14633.85,Net Banking,"Rs. 23,699",Regular,missing phone number
ORD-02399,07-10-2029,Harini,Singh,WoOdEN bookCASE - FuRNiTUrE,bOOKcaseS,  CoRPoRATe ,Mumbai, Maharashtra,West,7,5201.58,"Rs. 2,044",3642,6553.99,2230.6,  Debit Card ,"Rs. 17,385",Premium,delayed shipment
ORD-02400,08-10-2029,Divya,Varma,TaBLE lAMp - FURNiTurE,fURNISHInGs,COnsuMer,Bhubaneswar, Odisha,East,9,7360.51,"Rs. 6,722",3025,10731.62,6422.8,UPI,"Rs. 17,421",New,urgent delivery
ORD-02401,09-10-2029,Kavya,  Iyer ,sToRAge sHELf - FurNiTuRe,boOKCaSES,consuMEr,Pune, Maharashtra,West,8,4021.62,"Rs. 22,280",4798,5501.58,22641,UPI,"Rs. 24,475",Regular,urgent delivery
ORD-02402,10-10-2029,  Bala ,Patel,WIreless MouSE - teCHNOlOgY,AcCesSOrIes,conSuMer,Pune, Maharashtra,West,1,6429.53,"Rs. 17,105",1964,1157.32,17312,Net Banking,"Rs. 14,946",New,bulk order
ORD-02403,11-10-2029,Harini,Kumar,ERGO cHAir - FUrNiturE,cHAIRS,consumeR,Bhubaneswar, Odisha,East,4,7083.85,"Rs. 14,701",3987,3825.28,13668.9,Net Banking,"Rs. 7,802",Premium,
ORD-02405,13-10-2029,Sneha,Bose,meeTINg tABlE - FuRNiTuRe,TaBLES,cOrpoRaTE,   Patna - Bihar  ,,East,7,2122.57,"Rs. 9,912",1013,2005.83,8659.2,  Net Banking ,"Rs. 4,738",Returning,
ORD-02406,14-10-2029,Rahul,Mohan,ViSitOR cHaIR - furnItURE,cHAiRS,CorPOrAte,Bhubaneswar, Odisha,East,5,4808.27,"Rs. 4,165",3290,3678.33,4577,Cash,"Rs. 19,958",New,urgent delivery
ORD-02408,16-10-2029,Nithya,Devi,A4 copy paPER - office sUPplIes,PAPER,consUMEr,Ranchi, Jharkhand,East,1,2631.55,"Rs. 2,038",3434,449.99,1990.1,  Debit Card ,"Rs. 12,540",Returning,missing phone number
ORD-02409,17-10-2029,Ramesh,Sharma,StOragE SHeLf - fUrNiTUre,BooKCAses,cOrpOrate,Jaipur, Rajasthan,West,8,637.87,"Rs. 14,231",4776,688.9,14655,Cash,"Rs. 14,167",Regular,
ORD-02410,18-10-2029,  Sneha ,Devi,  StOragE sHElf - FurNITURe ,bOoKcAsEs,HomE OfFICe,  Chandigarh, Punjab ,North,2,1022.22,"Rs. 22,156",3931,349.6,22411,,"Rs. 17,472",Returning,
ORD-02412,20-10-2029,Naveen,Krishnan,ErgO ChaiR - FURnitURE,chAiRs,hOmE OFfICE,Lucknow, Uttar Pradesh,North,3,3053.26,"Rs. 3,741",4255,1319.01,3278.8,upi,"Rs. 13,488",Premium,
ORD-02413,21-10-2029,Priya,Gupta,a4 cOpY PAPeR - offICE supPlIES,PaPER,hOmE ofFICe,  Chennai, Tamil Nadu ,South,5,2421.54,"Rs. 15,466",1617,1961.45,14055.4,Cash,"Rs. 4,153",Regular,urgent delivery
ORD-02414,22-10-2029,Ajay,Mohan,  wOODen BookcaSe - fuRNitURE ,BoOkCASES,CoRpOrAtE,Chennai, Tamil Nadu,South,10,2587.1,"Rs. 4,354",3095,3958.26,4350.3,Net Banking,"Rs. 20,926",Returning,bulk order
ORD-02416,24-10-2029,Divya,Varma,SCANner MAcHINe - techNoLogY,mAChINEs,consUMER,Noida, Uttar Pradesh,North,6,1273.02,"Rs. 4,884",3106,1031.15,4329.4,Cash,"Rs. 2,901",Premium,
ORD-02417,25-10-2029,Arun,Iyer,dIgITAl cOPieR - TechnoLOGy,cOPiers,COrPoRATe,Chennai, Tamil Nadu,South,1,1842.49,"Rs. 6,191",2593,315.07,6224,Cash,"Rs. 24,397",New,
ORD-02418,26-10-2029,vijay,Kumar,  a4 COPY PAPER - OFFiCE supPliES ,,hOMe oFfIcE,Mumbai, Maharashtra,West,9,4954.05,"Rs. 4,830",1205,6420.45,4954,Net Banking,"Rs. 4,148",New,
ORD-02419,27-10-2029,  Vijay ,Bose,  BusineSS phone - techNOLoGy ,PHOnES,cONSumEr,Lucknow, Uttar Pradesh,North,9,997.26,"Rs. 21,391",1963,1292.45,18632.35,UPI,"Rs. 12,152",Premium, duplicate check
ORD-02420,28-10-2029,Karthik,Iyer,STorAge BOx - ofFice SuppLIeS,StORAge,HoMe ofFiCe,Mumbai, Maharashtra,West,3,6711.22,"Rs. 8,784",883,3624.06,9042,Credit Card,"Rs. 12,986",Regular,  follow up required
ORD-02421,29-10-2029,Vijay,Rajan,CURTAin sEt - FUrNItuRe,fUrNiShinGs,cORpOraTE,  Chennai, Tamil Nadu ,South,1,5640.53,"Rs. 12,828",1089,761.47,13027,Debit Card,"Rs. 8,953",Returning,  follow up required
ORD-02422,30-10-2029,Arun,Sharma,VISiTor chaiR - FUrNITurE,CHAirs,hoMe OffiCE,Lucknow, Uttar Pradesh,North,2,7174.25,"Rs. 2,616",2210,2066.18,2680.4,  Credit Card ,"Rs. 9,748",Returning,
ORD-02424,01-11-2029,Vijay,Bose,BUSINEsS PHonE - tEchnOlogy,phOnes,HOME Office,Chandigarh, Punjab,North,10,,"Rs. 24,114",4751,1313.07,24483,  UPI ,"Rs. 16,004",Premium,
ORD-02425,02-11-2029,Nithya,Reddy,OFFIcE chaIR - FURNitURe,chAIrs,hOmE OFfIcE,  Chennai, Tamil Nadu ,South,8,3331.07,"Rs. 20,353",3195,3837.39,19496.35,UPI,"Rs. 15,460",Regular,
ORD-02426,03-11-2029,Arun,  Kumar ,INduStRIal PrInter - TEchnOlOgy,MacHINES,hoME OFfiCe,  Chandigarh, Punjab ,North,6,4268.48,"Rs. 11,282",4155,4379.46,10866.9,Net Banking,"Rs. 1,831",Premium,urgent delivery
ORD-02428,05-11-2029,Rahul,  Mohan ,flOOr mAt - FUrNItUrE,furnIshINGS,cOnsUmEr,Chandigarh, Punjab,North,4,4696.63,"Rs. 11,016",3328,2874.34,10339.4,Cash,"Rs. 20,867",Regular, discount approval
ORD-02429,06-11-2029,Ajay,,  rING BIndeR - ofFICE sUPpLIES ,BinDERs,CORPoRatE,Bengaluru, Karnataka,South,10,2562.51,"Rs. 13,463",222,3690.01,12561.7,UPI,"Rs. 23,170",Regular,  follow up required
ORD-02430,07-11-2029,Anitha,Varma,RiNg BiNDeR - ofFice suPPLiEs,bINders,CoRpOrAtE,Hyderabad, Telangana,South,10,2825.12,"Rs. 21,026",157,3813.91,21089,UPI,"Rs. 3,654",New,
ORD-02431,08-11-2029,  Suresh ,Mohan,storAGE BOX - oFfiCE SUpplieS,StoRAGE,CoRPORate,Jaipur, Rajasthan,West,8,485.3,"Rs. 5,944",2352,698.83,5717.8,UPI,"Rs. 10,047",Regular,bulk order
ORD-02432,09-11-2029,Lakshmi,Devi,dOCumEnT cABiNet - OFFICE suPPLIES,stORage,  HOME OFfIcE ,  Chandigarh, Punjab ,North,4,6079.97,"Rs. 21,859",2578,3283.18,18916.15,Credit Card,"Rs. 5,657",New,missing phone number
ORD-02433,10-11-2029,Suresh,Iyer,CuRtAiN seT - fuRnituRE,furNIshiNgs,hOMe OfFiCE,Chandigarh, Punjab,North,10,2619.66,"Rs. 22,918",2631,4243.85,23188,Credit Card,"Rs. 4,348",Regular,delayed shipment
ORD-02434,11-11-2029,Sneha,Reddy,mEETINg TABLE - FURNITURE,taBLES,HoMe oFfiCe,Kochi, Kerala,South,9,132.34,"Rs. 18,657",2048,214.39,18793,UPI,"Rs. 7,927",Regular,
ORD-02435,12-11-2029,Bala,  Rajan ,CUrTAin Set - fURnItUrE,fUrnishInGS,  coNsuMeR ,Kolkata, West Bengal,East,8,1911.92,"Rs. 12,052",1087,2340.19,10676.2,UPI,"Rs. 9,022",Regular,
ORD-02436,13-11-2029,Bala,Bose, DiGiTaL COpIEr - teChnOloGY ,CopiERs,cORpOraTE,Hyderabad, Telangana,South,1,221.14,"Rs. 11,018",1197,33.83,11246,Cash,"Rs. 4,613",New, discount approval
ORD-02437,14-11-2029,Karthik,Kumar,  laSEr CopIer - TEcHnoLogy ,COPiers,corpORATE,Bhubaneswar, Odisha,East,9,7277.56,"Rs. 6,426",4578,11789.65,6267.7,Cash,"Rs. 8,802",New,bulk order
ORD-02438,15-11-2029,  Bala ,KRISHNAN,StoraGe SheLF - FURNitURe,BOOKcASes,CorPoRATE,Ahmedabad, Gujarat,West,7,5793.23,"Rs. 11,940",1934,6934.5,9690,UPI,"Rs. 4,613",Returning,
ORD-02439,16-11-2029,,Varma,diSPlay racK - furnIture,BoOKcaseS,hOme OfFice,Jaipur, Rajasthan,West,8,679.07,"Rs. 24,798",533,880.07,22705.2,UPI,"Rs. 11,787",Returning,delayed shipment
ORD-02440,17-11-2029,Vijay,  Reddy ,disPLAY raCK - furNiTURE,booKCAsEs,CorpORaTe,  Jaipur, Rajasthan ,West,10,1376.25,"Rs. 12,221",997,2477.25,10570.85,Debit Card,"Rs. 6,227",Premium,urgent delivery
ORD-02441,18-11-2029,  Kavya ,Singh,bUSiNesS pHoNe - TeChNOloGY,PhOnes,  CORpOrAtE ,Hyderabad, Telangana,South,1,1032.96,"Rs. 16,859",1082,158.04,17127,Credit Card,"Rs. 22,717",Premium,
ORD-02442,19-11-2029,Divya,Gupta,SketcH Kit - OffiCE sUpPLIES,arT,cORPOrate, Chandigarh - Punjab ,,North,4,5586.94,"Rs. 9,161",4256,3218.08,9091.95,Net Banking,"Rs. 24,959",New,bulk order
ORD-02443,20-11-2029,Ajay,Rajan,PREmIum NOteboOK - oFfiCE sUPpLIES,paPER,hoMe OFfICE,Mumbai, Maharashtra,West,3,7363.7,"Rs. 14,167",198,2982.3,13144.3,Credit Card,"Rs. 17,025",Regular,
 ORD-02444 ,21-11-2029,Ajay,Reddy,A4 Copy PaPeR - oFfIce sUpplieS,pApER,coRPOrATe,Patna, Bihar,East,4,7586.49,"Rs. 1,756",2347,5189.16,1576.8,Debit Card,"Rs. 6,846",Premium,missing phone number
ORD-02445,22-11-2029,Divya,Das,COloR maRKEr sEt - offICE sUPPLIeS,ART,CONSuMER,Patna, Bihar,East,2,2580.3,"Rs. 8,907",1700,928.91,7837.95,UPI,"Rs. 23,685",New,
ORD-02446,23-11-2029,  Priya ,Devi,dIgital copiER - teCHnOLogy,CoPIERs,HomE OFfICE,Hyderabad, Telangana,South,2,89.19,"Rs. 20,469",4237,24.08,16687.2,UPI,"Rs. 13,133",New,address pending
ORD-02447,24-11-2029,Naveen,Iyer,InDUSTRiAl pRInter - tEchNologY,macHInES,CoRporaTE,Noida, Uttar Pradesh,North,7,5456.05,"Rs. 24,397",4645,5155.97,23674.15,Debit Card,"Rs. 6,173",Returning,
ORD-02448,25-11-2029,Ajay,Nair,sTOrAgE shElF - FuRNiTURE,  bOoKCAsEs ,hoME OFfice,Chandigarh, Punjab,North,3,2552.84,"Rs. 11,051",4518,1378.53,11447,Credit Card,"Rs. 23,542",Regular,
ORD-02449,26-11-2029,  divya ,Bose,  StORAgE bOx - OffICE SuPpLIeS ,storAGE,HomE oFfIce,Pune, Maharashtra,West,8,5570.17,"Rs. 8,275",3320,6015.78,7100,Net Banking,"Rs. 21,000",Regular,missing phone number
ORD-02450,27-11-2029,Sneha,Rajan,exeCUtIve dESK - FURnITURe,TAbLes,CoNSuMer,Noida, Uttar Pradesh,North,8,7871.71,"Rs. 2,618",4625,9634.97,2341.3,Credit Card,"Rs. 21,912",New,
ORD-02452,29-11-2029,Naveen,  Varma ,DIsPLAy rAcK - FurNiTUrE,bOokcasES,HOmE oFFiCE,Delhi, Delhi,North,9,2587.52,"Rs. 5,790",2378,3353.43,5128.5,Debit Card,"Rs. 23,882",Regular,  follow up required
ORD-02453,30-11-2029,  Suresh ,Mohan,DOcuMEnt CABINeT - offICe SUPplies,  StOraGE ,hOme offICe,Patna, Bihar,East,2,3030.74,"Rs. 19,371",3850,981.96,17924.9,Cash,"Rs. 18,399",New,missing phone number
ORD-02454,01-12-2029,Arun,Rajan,PREMIuM notEbOok - offiCE sUpPLIes,  pApER ,  CoRPORatE ,Jaipur, Rajasthan,West,1,1441.93,"Rs. 24,379",4845,246.57,20970.15,Net Banking,"Rs. 9,026",New,
ORD-02455,02-12-2029,Anitha,Varma,TAblE LamP - FUrNiTURE,FURnIsHINgs,coNSUmER,Noida, Uttar Pradesh,North,4,2705.84,Rs. 856,3370,1948.2,1317,  UPI ,"Rs. 16,131",Premium,
ORD-02456,03-12-2029,Priya,Krishnan,laSEr cOpIer - tEchNolOGy,cOpieRS,coNSuMER,Lucknow, Uttar Pradesh,North,5,3925.74,"Rs. 7,960",3743,3179.85,7171,  Net Banking ,"Rs. 21,318",Premium,
ORD-02457,04-12-2029,Meena,Iyer,tAbLE LAMp - FurnitURE,FuRniShingS,  CoNsUMER ,  Noida, Uttar Pradesh ,North,1,998.28,"Rs. 20,483",4291,179.69,17590.55,UPI,"Rs. 7,016",Returning, discount approval
ORD-02458,05-12-2029,Kavya,Krishnan,SKetCH kIT - OfFICe SUpPlies,aRT,  hOmE ofFIcE ,Pune, Maharashtra,West,3,5237.21,"Rs. 22,176",1582,2545.28,18054.8,Net Banking,"Rs. 7,013",Premium,
ORD-02459,06-12-2029,  Lakshmi ,Iyer,wIreLEsS mouSE - teCHnOloGY,ACcESsories,cOnsUMEr,Lucknow, Uttar Pradesh,North,6,3321.79,"Rs. 19,932",1742,3587.53,20324,Cash,"Rs. 5,827",Regular,delayed shipment
ORD-02460,07-12-2029,Rahul,Reddy,VIsItoR chaIr - FURNITuRe,  chaIrs ,  coRpoRATe ,Noida, Uttar Pradesh,North,8,7003.83,"Rs. 2,831",4994,9076.96,3043.45,UPI,"Rs. 11,145",Returning,missing phone number
ORD-02461,08-12-2029,Vijay,Gupta,uSB hub - TEcHnOlOGY,acCessORIES,hOME ofFice,Patna, Bihar,East,7,4705.08,"Rs. 9,144",4295,5928.4,8995.8,,"Rs. 15,637",Premium, discount approval
ORD-02462,09-12-2029,Sneha,Patel,cOloR maRKeR Set - OFfice suppLIeS,  arT ,CoRpoRaTE,  Kochi, Kerala ,South,9,3842.31,"Rs. 22,670",2161,4668.41,18280,UPI,"Rs. 23,405",Returning, discount approval
ORD-02463,10-12-2029,Arun,Rajan,InDUStrIAL PriNTER - technoLOGY,mAchINES,CorporAte,Chandigarh, Punjab,North,3,1269.23,"Rs. 13,158",4190,616.85,13187,Cash,"Rs. 17,948",Regular,urgent delivery
ORD-02464,11-12-2029,Lakshmi,Singh,iNDUSTrIal PRiNteR - tECHnology,MAchineS,homE OfFiCe,Pune, Maharashtra,West,4,7391.59,"Rs. 22,107",969,4523.65,21218.65,UPI,"Rs. 11,830",Returning,
ORD-02465,12-12-2029,Anitha,Sharma,   indUstriaL pRinTer - tECHNoloGY  ,MAcHines,HOMe OFFICE,Pune, Maharashtra,West,10,3950.16,"Rs. 24,695",4254,5688.23,24804,Cash,"Rs. 6,389",New,
ORD-02466,13-12-2029,Ramesh,Mohan,file OrGAnizer - oFfice supplies,BIndERS,CoRpOrATE,Jaipur, Rajasthan,West,10,964.77,"Rs. 19,513",344,1736.59,18918.35,Cash,"Rs. 5,737",Returning,  follow up required
ORD-02467,14-12-2029,  Pooja ,Devi,FLOOR mAT - furNituRe,fuRNiSHingS,CORporATE,  Lucknow, Uttar Pradesh ,North,4,5629.93,"Rs. 19,381",3755,3040.16,19669,Debit Card,"Rs. 9,583",Regular,
ORD-02468,15-12-2029,Pooja,Bose,scanNEr MaChiNE - TecHnOloGY,MachINes,  cOrpORATe ,Mumbai, Maharashtra,West,3,6251.03,"Rs. 3,225",2199,3038,3033.5,Credit Card,"Rs. 9,283",Regular,urgent delivery
ORD-02469,16-12-2029,Naveen,Das,GAlAXY SmARtPhOne - tEchNology,PhONES,hOmE offiCE,Pune, Maharashtra,West,9,3092.5,"Rs. 17,158",4261,5009.85,16643.1,Cash,"Rs. 3,766",Returning,missing phone number
ORD-02470,17-12-2029,Vijay,Das,lAser COPier - TecHNologY,COPiErS,cONsUmEr,Lucknow, Uttar Pradesh,North,9,1683.67,"Rs. 17,835",1439,2318.41,18310,Credit Card,"Rs. 22,908",New, duplicate check
ORD-02471,18-12-2029,Priya,Das,ScANNer mAChINe - techNOlogy,machinES,home OFFiCE,  Kolkata, West Bengal ,East,4,7560.58,"Rs. 6,226",2670,5171.44,6077.4,Credit Card,"Rs. 13,503",New,bulk order
